month,track_id,spotify_streams,spotify_revenue,youtube_streams,youtube_revenue,apple_streams,apple_revenue,publishing_revenue,neighboring_rights_revenue,sync_revenue,other_revenue,total_revenue
2025-02,TRK_M_005,46599,93.2,119294,238.59,19627,39.25,39.91,8.17,0.0,12.12,431.24000000000007
2025-02,TRK_M_006,39507,79.02,107462,214.92,19038,38.08,36.32,7.18,0.0,12.56,388.08
2025-02,TRK_M_007,88586,177.17,246912,493.82,39998,80.0,94.55,15.94,0.0,24.41,885.89
2025-02,TRK_M_008,104292,208.59,328501,657.0,58827,117.65,114.85,23.23,0.0,30.67,1151.99
2025-02,TRK_M_009,64425,128.85,157130,314.26,32620,65.24,56.49,13.52,0.0,19.89,598.25
2025-02,TRK_M_010,123552,247.1,337622,675.24,59522,119.05,123.37,26.19,0.0,40.2,1231.1500000000003
2025-02,TRK_M_011,96688,193.38,249002,498.0,48246,96.49,85.79,17.92,0.0,28.17,919.7499999999999
2025-02,TRK_M_012,69143,138.29,190464,380.93,37744,75.49,75.55,15.55,0.0,21.23,707.04
2025-02,TRK_M_013,50181,100.36,131856,263.71,27420,54.84,51.69,11.21,0.0,14.16,495.96999999999997
2025-02,TRK_M_014,51336,102.67,160832,321.67,26419,52.84,50.38,10.67,0.0,16.22,554.45
2025-02,TRK_M_015,93084,186.17,235557,471.11,46239,92.48,94.4,19.94,0.0,25.45,889.5500000000001
2025-02,TRK_M_016,70289,140.58,174914,349.83,31437,62.87,70.25,12.92,0.0,19.75,656.1999999999999
2025-02,TRK_M_017,13497,27.0,41780,83.56,7388,14.78,13.04,2.81,0.0,3.93,145.12
2025-02,TRK_M_018,66314,132.63,194258,388.52,34759,69.52,67.88,13.46,0.0,21.01,693.02
2025-02,TRK_M_019,98145,196.29,284568,569.14,51029,102.06,90.7,20.22,0.0,28.75,1007.1600000000001
2025-02,TRK_M_020,28219,56.44,74820,149.64,12788,25.58,26.93,5.57,0.0,8.41,272.57
2025-02,TRK_M_021,31847,63.69,91569,183.14,16084,32.17,31.86,6.89,0.0,9.46,327.21
2025-02,TRK_M_022,73696,147.39,207544,415.09,39156,78.31,68.21,14.05,0.0,23.45,746.5
2025-02,TRK_M_023,74137,148.27,208143,416.29,39445,78.89,73.94,17.53,0.0,25.05,759.97
2025-02,TRK_M_024,94116,188.23,233548,467.1,45833,91.67,95.39,17.78,0.0,28.69,888.86
2025-02,TRK_M_025,105608,211.22,295041,590.08,55661,111.32,128.11,21.27,0.0,35.04,1097.04
2025-02,TRK_M_026,108236,216.47,295142,590.29,56151,112.3,103.81,22.72,0.0,33.92,1079.51
2025-02,TRK_M_027,69991,139.98,189768,379.54,39838,79.68,81.3,16.55,0.0,20.92,717.9699999999999
2025-02,TRK_M_028,82049,164.1,256459,512.92,43047,86.1,97.4,19.79,0.0,26.48,906.79
2025-02,TRK_M_029,56566,113.13,140655,281.31,24353,48.71,56.36,10.62,0.0,16.37,526.5
2025-02,TRK_M_030,59408,118.82,143375,286.75,26848,53.7,59.57,10.27,0.0,15.32,544.4300000000001
2025-03,TRK_M_001,2165607,4331.22,5557702,11115.41,1012351,2024.7,2161.24,415.66,0.0,628.99,20677.22
2025-03,TRK_M_002,1829834,3659.67,4888737,9777.47,1038943,2077.89,1956.23,357.23,0.0,521.64,18350.129999999997
2025-03,TRK_M_003,915070,1830.14,3058132,6116.27,555168,1110.34,1016.55,187.03,0.0,312.19,10572.52
2025-03,TRK_M_004,96192,192.39,284827,569.65,53058,106.12,95.23,20.18,0.0,30.62,1014.1899999999999
2025-03,TRK_M_005,41913,83.83,98676,197.35,20261,40.52,36.51,7.86,0.0,12.46,378.53
2025-03,TRK_M_006,34258,68.52,85374,170.75,15414,30.83,34.25,6.43,0.0,10.45,321.22999999999996
2025-03,TRK_M_007,74682,149.37,213763,427.53,35560,71.12,83.29,14.27,0.0,23.02,768.5999999999999
2025-03,TRK_M_008,98187,196.38,249012,498.03,50538,101.08,100.5,19.39,0.0,27.55,942.93
2025-03,TRK_M_009,62914,125.83,188487,376.97,33539,67.08,69.09,11.63,0.0,17.47,668.07
2025-03,TRK_M_010,166514,333.03,413594,827.19,78207,156.42,165.26,31.0,0.0,50.38,1563.2800000000002
2025-03,TRK_M_011,93543,187.09,238393,476.79,46232,92.46,93.45,18.38,0.0,26.8,894.97
2025-03,TRK_M_012,74554,149.11,196983,393.97,35151,70.3,77.63,14.54,0.0,22.21,727.76
2025-03,TRK_M_013,53911,107.82,146111,292.22,30408,60.82,56.59,11.47,0.0,17.43,546.35
2025-03,TRK_M_014,47937,95.88,140272,280.55,23980,47.96,56.87,11.3,0.0,16.31,508.87
2025-03,TRK_M_015,98340,196.68,254724,509.45,50904,101.81,89.57,20.44,0.0,28.26,946.21
2025-03,TRK_M_016,60712,121.42,167131,334.26,32126,64.25,61.78,12.25,0.0,20.25,614.21
2025-03,TRK_M_017,15400,30.8,42970,85.94,8100,16.2,16.13,3.22,0.0,4.98,157.26999999999998
2025-03,TRK_M_018,48203,96.41,133418,266.84,25223,50.45,54.84,10.53,0.0,14.21,493.2799999999999
2025-03,TRK_M_019,120063,240.13,275590,551.18,51064,102.13,105.05,22.13,0.0,33.83,1054.4499999999998
2025-03,TRK_M_020,32818,65.64,86682,173.36,16414,32.83,28.31,6.27,0.0,8.86,315.27
2025-03,TRK_M_021,25126,50.25,66864,133.73,13071,26.14,28.87,5.48,0.0,7.35,251.82
2025-03,TRK_M_022,72990,145.98,184186,368.37,33077,66.15,71.73,12.09,0.0,20.97,685.2900000000001
2025-03,TRK_M_023,67627,135.26,209435,418.87,39217,78.43,70.1,14.07,0.0,20.7,737.4300000000001
2025-03,TRK_M_024,93719,187.44,256145,512.29,49135,98.27,93.86,18.02,0.0,29.95,939.83
2025-03,TRK_M_025,137664,275.33,331228,662.46,69899,139.8,117.58,24.67,0.0,39.04,1258.8799999999999
2025-03,TRK_M_026,115032,230.07,281966,563.93,53927,107.86,102.8,22.92,0.0,31.84,1059.4199999999998
2025-03,TRK_M_027,102475,204.95,241234,482.47,44358,88.72,89.09,19.68,0.0,26.84,911.7500000000001
2025-03,TRK_M_028,101357,202.71,303823,607.65,54323,108.65,106.1,21.07,0.0,28.93,1075.11
2025-03,TRK_M_029,42505,85.01,119424,238.85,21623,43.25,45.76,9.55,0.0,14.89,437.31
2025-03,TRK_M_030,65760,131.52,165390,330.78,32593,65.19,65.53,11.95,0.0,16.63,621.6
2025-04,TRK_M_001,1943197,3886.39,4762128,9524.26,929121,1858.24,1977.9,420.9,0.0,625.29,18292.980000000003
2025-04,TRK_M_002,1379809,2759.62,4401720,8803.44,765219,1530.44,1479.25,310.31,0.0,427.94,15311.000000000002
2025-04,TRK_M_003,1254101,2508.2,3623588,7247.18,644326,1288.65,1176.62,261.78,0.0,340.24,12822.670000000002
2025-04,TRK_M_004,85502,171.0,247492,494.98,42064,84.13,89.35,17.38,0.0,25.04,881.88
2025-04,TRK_M_005,51541,103.08,142656,285.31,23571,47.14,46.93,9.6,0.0,16.03,508.09000000000003
2025-04,TRK_M_006,36680,73.36,117054,234.11,19526,39.05,44.54,7.55,0.0,12.77,411.38000000000005
2025-04,TRK_M_007,95061,190.12,238969,477.94,44467,88.94,85.49,16.61,0.0,24.01,883.11
2025-04,TRK_M_008,93425,186.85,247563,495.13,45562,91.12,88.45,19.05,0.0,26.68,907.28
2025-04,TRK_M_009,61012,122.02,183276,366.55,34508,69.02,68.33,13.77,0.0,20.34,660.0300000000001
2025-04,TRK_M_010,135339,270.68,378935,757.87,70493,140.99,148.0,30.22,0.0,40.73,1388.49
2025-04,TRK_M_011,105594,211.19,315907,631.81,60840,121.68,116.01,22.38,0.0,33.29,1136.3600000000001
2025-04,TRK_M_012,72960,145.92,211365,422.73,36947,73.9,74.53,15.16,0.0,25.23,757.4699999999999
2025-04,TRK_M_013,66009,132.02,169266,338.53,30676,61.35,60.3,13.0,0.0,20.63,625.8299999999999
2025-04,TRK_M_014,58399,116.8,169278,338.56,27625,55.25,59.38,10.8,0.0,17.69,598.48
2025-04,TRK_M_015,97432,194.86,247855,495.71,49397,98.79,97.59,21.05,0.0,28.07,936.0699999999999
2025-04,TRK_M_016,68987,137.97,185281,370.56,29018,58.04,65.68,11.5,0.0,19.99,663.74
2025-04,TRK_M_017,15272,30.55,44249,88.5,7113,14.23,15.14,2.73,0.0,4.81,155.96
2025-04,TRK_M_018,60955,121.91,158337,316.68,29516,59.03,59.26,12.49,0.0,19.1,588.47
2025-04,TRK_M_019,87343,174.69,278540,557.08,45288,90.58,91.13,19.69,0.0,29.26,962.4300000000001
2025-04,TRK_M_020,30688,61.38,74584,149.17,14117,28.23,32.74,5.88,0.0,9.46,286.85999999999996
2025-04,TRK_M_021,32898,65.8,93177,186.35,14602,29.21,29.98,6.23,0.0,9.6,327.17
2025-04,TRK_M_022,91358,182.72,233035,466.07,40073,80.15,87.97,16.04,0.0,25.56,858.5099999999999
2025-04,TRK_M_023,84146,168.29,218690,437.38,42479,84.96,79.44,15.65,0.0,22.11,807.8299999999999
2025-04,TRK_M_024,90328,180.66,243141,486.28,46090,92.18,91.96,20.22,0.0,27.27,898.5699999999999
2025-04,TRK_M_025,121650,243.3,343397,686.8,56181,112.36,110.72,23.65,0.0,39.13,1215.96
2025-04,TRK_M_026,93712,187.43,252094,504.19,42711,85.42,94.22,18.31,0.0,29.39,918.9599999999999
2025-04,TRK_M_027,81419,162.84,261879,523.76,48712,97.43,94.35,18.78,0.0,27.91,925.0699999999999
2025-04,TRK_M_028,97393,194.79,258305,516.61,49759,99.52,107.18,18.38,0.0,29.33,965.81
2025-04,TRK_M_029,43214,86.43,122402,244.8,25708,51.42,51.97,9.59,0.0,12.98,457.19
2025-04,TRK_M_030,62119,124.24,152843,305.69,32058,64.12,55.44,12.4,0.0,18.01,579.9
2025-05,TRK_M_001,2162095,4324.19,6044221,12088.44,918474,1836.95,1994.67,447.24,0.0,632.38,21323.870000000003
2025-05,TRK_M_002,1893614,3787.23,4594581,9189.16,977067,1954.13,1825.92,378.33,0.0,519.13,17653.900000000005
2025-05,TRK_M_003,907753,1815.51,2731150,5462.3,428500,857.0,971.71,199.23,0.0,279.16,9584.91
2025-05,TRK_M_004,97421,194.84,275364,550.73,43310,86.62,86.73,19.15,0.0,30.34,968.4100000000001
2025-05,TRK_M_005,48342,96.69,134146,268.29,21343,42.69,41.61,9.42,0.0,13.89,472.59000000000003
2025-05,TRK_M_006,45168,90.34,112459,224.92,20368,40.74,43.54,7.74,0.0,13.04,420.32000000000005
2025-05,TRK_M_007,82190,164.38,254047,508.09,45805,91.61,77.84,17.16,0.0,25.9,884.98
2025-05,TRK_M_008,86109,172.22,279922,559.85,49494,98.99,102.32,17.28,0.0,28.64,979.3000000000001
2025-05,TRK_M_009,60511,121.02,152479,304.96,30896,61.79,54.24,12.46,0.0,17.21,571.6800000000001
2025-05,TRK_M_010,133015,266.03,318230,636.46,60346,120.69,111.96,24.05,0.0,37.24,1196.43
2025-05,TRK_M_011,102711,205.42,266978,533.96,47508,95.02,106.04,19.53,0.0,29.57,989.54
2025-05,TRK_M_012,67618,135.24,165744,331.49,29313,58.63,60.1,13.61,0.0,17.34,616.4100000000001
2025-05,TRK_M_013,52123,104.25,163102,326.2,27796,55.59,54.76,10.77,0.0,16.46,568.03
2025-05,TRK_M_014,48688,97.38,136565,273.13,27701,55.4,55.25,10.53,0.0,17.38,509.06999999999994
2025-05,TRK_M_015,99866,199.73,272199,544.4,43725,87.45,100.7,19.68,0.0,25.94,977.9000000000001
2025-05,TRK_M_016,66372,132.75,199545,399.09,34275,68.55,66.3,14.81,0.0,21.63,703.1299999999998
2025-05,TRK_M_017,15682,31.36,46024,92.05,8895,17.79,16.13,3.53,0.0,4.62,165.48
2025-05,TRK_M_018,67176,134.35,162524,325.05,34910,69.82,64.04,13.29,0.0,20.93,627.4799999999999
2025-05,TRK_M_019,96671,193.34,252403,504.81,53686,107.37,96.65,18.44,0.0,28.68,949.29
2025-05,TRK_M_020,33160,66.32,83889,167.78,15674,31.35,32.64,6.21,0.0,10.27,314.56999999999994
2025-05,TRK_M_021,29098,58.2,78429,156.86,13607,27.21,26.75,5.03,0.0,8.87,282.91999999999996
2025-05,TRK_M_022,87202,174.41,209500,419.0,38852,77.71,79.5,17.57,0.0,23.7,791.8900000000001
2025-05,TRK_M_023,90344,180.69,261674,523.35,41492,82.99,88.47,17.29,0.0,25.13,917.92
2025-05,TRK_M_024,102804,205.61,252599,505.2,49472,98.94,88.66,19.13,0.0,29.79,947.3299999999999
2025-05,TRK_M_025,121838,243.68,344459,688.92,61601,123.2,129.74,23.11,0.0,38.85,1247.4999999999998
2025-05,TRK_M_026,105324,210.65,269109,538.22,46625,93.25,97.6,18.6,0.0,29.71,988.0300000000001
2025-05,TRK_M_027,80208,160.42,208816,417.63,39038,78.08,77.07,14.52,0.0,22.1,769.82
2025-05,TRK_M_028,97902,195.8,295081,590.16,49459,98.92,111.55,22.38,0.0,31.76,1050.57
2025-05,TRK_M_029,54126,108.25,156243,312.49,25523,51.05,52.32,9.63,0.0,14.62,548.36
2025-05,TRK_M_030,69067,138.14,157633,315.27,32849,65.7,61.3,13.06,0.0,17.6,611.0699999999999
2025-06,TRK_M_001,1798256,3596.51,5551543,11103.09,992974,1985.95,1858.22,389.74,0.0,571.9,19505.410000000003
2025-06,TRK_M_002,1913549,3827.1,5926817,11853.63,935262,1870.53,1862.33,428.0,0.0,642.89,20484.479999999996
2025-06,TRK_M_003,989306,1978.61,2415033,4830.07,449810,899.62,984.8,192.47,0.0,297.81,9183.379999999997
2025-06,TRK_M_004,80780,161.56,253297,506.6,45963,91.93,84.74,15.6,0.0,23.26,883.6900000000002
2025-06,TRK_M_005,47351,94.7,120491,240.98,24555,49.11,44.9,8.61,0.0,12.68,450.98
2025-06,TRK_M_006,42302,84.6,123354,246.71,21917,43.84,42.89,7.57,0.0,12.29,437.9
2025-06,TRK_M_007,79393,158.79,204591,409.18,37374,74.75,82.97,15.52,0.0,22.25,763.46
2025-06,TRK_M_008,89893,179.79,249434,498.87,42479,84.96,93.2,19.54,0.0,27.23,903.59
2025-06,TRK_M_009,54023,108.05,162997,326.0,24673,49.35,51.91,10.42,0.0,15.86,561.59
2025-06,TRK_M_010,116957,233.92,316949,633.9,63855,127.71,134.72,27.58,0.0,36.8,1194.6299999999999
2025-06,TRK_M_011,84844,169.69,227252,454.5,47767,95.53,96.49,19.06,0.0,27.0,862.27
2025-06,TRK_M_012,66061,132.12,192748,385.5,30053,60.11,66.08,13.59,0.0,19.59,676.9900000000001
2025-06,TRK_M_013,63790,127.58,163775,327.55,30753,61.51,57.4,11.59,0.0,17.8,603.43
2025-06,TRK_M_014,53001,106.0,158639,317.28,29364,58.73,60.9,10.6,0.0,18.48,571.99
2025-06,TRK_M_015,105037,210.07,299257,598.51,56133,112.27,112.95,22.23,0.0,29.14,1085.17
2025-06,TRK_M_016,59910,119.82,162865,325.73,30320,60.64,59.93,12.33,0.0,19.16,597.61
2025-06,TRK_M_017,13821,27.64,33643,67.29,6989,13.98,12.96,2.9,0.0,4.2,128.97
2025-06,TRK_M_018,67274,134.55,168469,336.94,33299,66.6,63.62,13.67,0.0,17.94,633.32
2025-06,TRK_M_019,98587,197.17,253195,506.39,44577,89.15,89.9,17.81,0.0,27.92,928.3399999999998
2025-06,TRK_M_020,29286,58.57,69442,138.89,12307,24.62,25.74,5.67,0.0,8.54,262.03
2025-06,TRK_M_021,30283,60.57,81239,162.48,16370,32.74,29.75,5.89,0.0,10.23,301.65999999999997
2025-06,TRK_M_022,82332,164.67,249871,499.74,42548,85.1,84.24,16.96,0.0,25.16,875.87
2025-06,TRK_M_023,75388,150.78,190003,380.01,37692,75.38,65.24,14.75,0.0,19.46,705.62
2025-06,TRK_M_024,98882,197.76,269240,538.48,47664,95.33,105.98,19.71,0.0,28.71,985.9700000000001
2025-06,TRK_M_025,116760,233.52,333382,666.76,66981,133.96,112.87,23.48,0.0,39.76,1210.3500000000001
2025-06,TRK_M_026,108549,217.1,281350,562.7,53031,106.06,118.74,20.69,0.0,34.79,1060.0800000000002
2025-06,TRK_M_027,95411,190.82,241285,482.57,43632,87.26,93.07,17.39,0.0,26.47,897.58
2025-06,TRK_M_028,127331,254.66,347715,695.43,60838,121.68,113.4,22.2,0.0,37.38,1244.7500000000002
2025-06,TRK_M_029,58250,116.5,141578,283.16,30957,61.92,62.62,11.06,0.0,15.65,550.91
2025-06,TRK_M_030,64709,129.42,158383,316.77,28412,56.82,58.23,12.19,0.0,17.93,591.3599999999999
2025-07,TRK_M_001,2105522,4211.05,6387616,12775.23,1204599,2409.2,2272.42,451.51,0.0,662.24,22781.65
2025-07,TRK_M_002,1868667,3737.33,6012284,12024.57,1078814,2157.63,2165.21,373.97,0.0,622.66,21081.37
2025-07,TRK_M_003,1105609,2211.22,2805587,5611.17,544756,1089.51,1032.83,224.15,0.0,333.75,10502.63
2025-07,TRK_M_004,91036,182.07,237333,474.67,45155,90.31,97.7,17.4,0.0,29.87,892.02
2025-07,TRK_M_005,45587,91.18,110895,221.79,20059,40.12,46.16,8.25,0.0,14.15,421.65
2025-07,TRK_M_006,39164,78.33,126342,252.69,21168,42.34,45.85,9.08,0.0,13.95,442.24
2025-07,TRK_M_007,85644,171.29,205616,411.23,39206,78.41,82.22,16.04,0.0,21.69,780.88
2025-07,TRK_M_008,92359,184.72,248129,496.26,43728,87.46,98.57,17.26,0.0,26.52,910.79
2025-07,TRK_M_009,60537,121.08,169469,338.94,31597,63.19,56.28,13.03,0.0,16.78,609.3
2025-07,TRK_M_010,143386,286.77,338189,676.38,66339,132.68,119.63,26.31,0.0,42.91,1284.68
2025-07,TRK_M_011,84633,169.27,246414,492.83,46945,93.89,81.45,17.64,0.0,24.05,879.13
2025-07,TRK_M_012,68686,137.37,226017,452.03,35311,70.62,78.87,14.8,0.0,20.92,774.6099999999999
2025-07,TRK_M_013,56605,113.21,134082,268.17,28472,56.94,56.78,10.89,0.0,16.23,522.22
2025-07,TRK_M_014,53189,106.38,138710,277.42,27077,54.15,53.22,9.95,0.0,15.69,516.81
2025-07,TRK_M_015,104349,208.7,307173,614.35,50524,101.05,95.8,19.07,0.0,33.41,1072.3799999999999
2025-07,TRK_M_016,72998,146.0,204889,409.78,33078,66.16,68.62,14.51,0.0,20.23,725.3
2025-07,TRK_M_017,13842,27.69,39901,79.8,7401,14.8,15.28,2.67,0.0,4.66,144.89999999999998
2025-07,TRK_M_018,55587,111.18,175529,351.06,31563,63.13,56.4,12.42,0.0,18.63,612.8199999999999
2025-07,TRK_M_019,106835,213.67,260523,521.05,46201,92.4,102.12,19.5,0.0,27.27,976.0099999999999
2025-07,TRK_M_020,30478,60.96,83391,166.78,12987,25.98,29.91,5.67,0.0,7.76,297.06
2025-07,TRK_M_021,28788,57.58,78194,156.39,17058,34.12,28.33,6.17,0.0,9.74,292.33
2025-07,TRK_M_022,71468,142.94,179729,359.46,33151,66.3,73.17,14.55,0.0,21.36,677.7799999999999
2025-07,TRK_M_023,72411,144.82,201421,402.84,38074,76.15,71.76,15.79,0.0,23.51,734.8699999999999
2025-07,TRK_M_024,75353,150.71,222390,444.78,37134,74.27,80.96,15.24,0.0,25.44,791.4000000000001
2025-07,TRK_M_025,140071,280.14,362841,725.68,72682,145.36,131.14,28.52,0.0,37.42,1348.2599999999998
2025-07,TRK_M_026,121502,243.01,337489,674.98,61721,123.44,110.82,24.18,0.0,37.21,1213.64
2025-07,TRK_M_027,97015,194.03,251292,502.59,49952,99.91,98.36,18.08,0.0,30.46,943.4300000000001
2025-07,TRK_M_028,98395,196.79,304183,608.37,57460,114.92,105.41,21.28,0.0,30.11,1076.8799999999999
2025-07,TRK_M_029,49063,98.13,153858,307.72,27598,55.2,48.05,11.57,0.0,16.22,536.8900000000001
2025-07,TRK_M_030,56546,113.09,167291,334.58,31700,63.4,59.36,11.26,0.0,17.58,599.27
2025-08,TRK_M_001,2105133,4210.27,5885393,11770.79,1095080,2190.16,2356.39,423.84,0.0,763.26,21714.71
2025-08,TRK_M_002,2054878,4109.76,5799458,11598.92,898195,1796.39,2026.78,375.3,0.0,571.6,20478.749999999996
2025-08,TRK_M_003,1090013,2180.03,2976758,5953.52,600353,1200.71,1092.94,229.15,0.0,338.96,10995.310000000001
2025-08,TRK_M_004,94612,189.22,245454,490.91,47597,95.19,82.34,17.01,0.0,28.47,903.14
2025-08,TRK_M_005,38675,77.35,112999,226.0,21120,42.24,42.47,8.69,0.0,10.95,407.70000000000005
2025-08,TRK_M_006,34782,69.56,100547,201.1,15363,30.73,30.68,7.28,0.0,9.19,348.53999999999996
2025-08,TRK_M_007,78203,156.41,218903,437.81,44300,88.6,85.03,16.62,0.0,24.77,809.24
2025-08,TRK_M_008,101049,202.1,261847,523.69,45044,90.09,97.76,18.4,0.0,27.5,959.5400000000001
2025-08,TRK_M_009,69221,138.44,170894,341.79,37368,74.74,67.85,12.95,0.0,19.67,655.44
2025-08,TRK_M_010,128181,256.36,398416,796.83,73131,146.26,152.16,26.85,0.0,42.62,1421.08
2025-08,TRK_M_011,86282,172.57,260553,521.11,47337,94.68,86.62,18.59,0.0,25.14,918.7100000000002
2025-08,TRK_M_012,76391,152.78,195734,391.47,39615,79.23,76.37,15.97,0.0,22.31,738.13
2025-08,TRK_M_013,58097,116.19,188708,377.42,30972,61.94,60.64,12.01,0.0,18.96,647.16
2025-08,TRK_M_014,50985,101.97,140741,281.48,26155,52.31,53.58,9.75,0.0,17.05,516.14
2025-08,TRK_M_015,129250,258.5,309772,619.54,55162,110.32,116.52,24.88,0.0,35.51,1165.27
2025-08,TRK_M_016,58909,117.82,193801,387.6,29878,59.76,59.47,13.19,0.0,19.9,657.7400000000001
2025-08,TRK_M_017,14886,29.77,39048,78.1,7149,14.3,15.35,2.9,0.0,4.35,144.76999999999998
2025-08,TRK_M_018,59442,118.88,164983,329.97,29200,58.4,55.26,10.58,0.0,16.55,589.64
2025-08,TRK_M_019,123374,246.75,309330,618.66,58709,117.42,112.03,22.62,0.0,36.32,1153.7999999999997
2025-08,TRK_M_020,34560,69.12,94596,189.19,17496,34.99,35.99,7.19,0.0,10.85,347.33000000000004
2025-08,TRK_M_021,30000,60.0,71129,142.26,13428,26.86,29.75,5.08,0.0,8.79,272.74
2025-08,TRK_M_022,86717,173.43,209322,418.65,40704,81.41,83.19,16.38,0.0,25.58,798.6399999999999
2025-08,TRK_M_023,67800,135.6,217456,434.91,34249,68.5,77.91,15.36,0.0,21.74,754.02
2025-08,TRK_M_024,72476,144.95,214271,428.54,41276,82.55,87.13,14.47,0.0,22.24,779.88
2025-08,TRK_M_025,105995,211.99,269485,538.97,51897,103.79,108.22,20.15,0.0,29.41,1012.53
2025-08,TRK_M_026,119817,239.63,317984,635.97,55677,111.35,107.09,23.86,0.0,36.12,1154.0199999999998
2025-08,TRK_M_027,98838,197.68,245233,490.47,44062,88.12,99.06,17.67,0.0,26.91,919.9100000000001
2025-08,TRK_M_028,101647,203.29,306472,612.94,52787,105.57,115.04,23.12,0.0,33.37,1093.3299999999997
2025-08,TRK_M_029,60777,121.55,138922,277.84,30510,61.02,56.1,10.4,0.0,17.23,544.14
2025-08,TRK_M_030,60595,121.19,181533,363.07,27820,55.64,60.83,11.71,0.0,19.46,631.9000000000001
2025-09,TRK_M_001,2183045,4366.09,6026422,12052.85,1103071,2206.14,2355.74,438.99,0.0,619.43,22039.24
2025-09,TRK_M_002,2089884,4179.77,5314868,10629.74,999620,1999.24,1876.04,407.68,0.0,549.25,19641.72
2025-09,TRK_M_003,1019239,2038.48,2924731,5849.46,539851,1079.7,1093.92,232.59,0.0,332.49,10626.640000000001
2025-09,TRK_M_004,84465,168.93,231240,462.48,47252,94.51,92.91,17.66,0.0,28.37,864.86
2025-09,TRK_M_005,47206,94.41,127194,254.39,21856,43.71,42.75,9.32,0.0,14.75,459.3299999999999
2025-09,TRK_M_006,33737,67.47,106316,212.63,19205,38.41,40.07,6.99,0.0,12.08,377.65
2025-09,TRK_M_007,85863,171.73,205513,411.03,37874,75.75,74.94,17.28,0.0,22.22,772.95
2025-09,TRK_M_008,110016,220.03,312640,625.28,52214,104.43,109.1,21.47,0.0,36.48,1116.79
2025-09,TRK_M_009,58465,116.93,169821,339.64,28986,57.97,54.93,11.36,0.0,17.98,598.81
2025-09,TRK_M_010,141714,283.43,340769,681.54,71754,143.51,127.91,28.69,0.0,42.5,1307.5800000000002
2025-09,TRK_M_011,107501,215.0,277419,554.84,47216,94.43,95.29,19.76,0.0,32.07,1011.39
2025-09,TRK_M_012,81150,162.3,183620,367.24,36763,73.53,71.99,13.85,0.0,20.99,709.9
2025-09,TRK_M_013,65101,130.2,172609,345.22,32136,64.27,68.49,12.87,0.0,19.77,640.82
2025-09,TRK_M_014,55692,111.38,162079,324.16,25612,51.22,59.76,9.93,0.0,16.68,573.1299999999999
2025-09,TRK_M_015,108362,216.72,337416,674.83,51625,103.25,114.68,24.39,0.0,33.8,1167.67
2025-09,TRK_M_016,65224,130.45,184244,368.49,31023,62.05,69.21,12.5,0.0,19.28,661.98
2025-09,TRK_M_017,12063,24.13,34046,68.09,6793,13.59,12.03,2.63,0.0,4.04,124.51
2025-09,TRK_M_018,62397,124.8,149260,298.52,29887,59.78,57.32,12.71,0.0,18.28,571.4100000000001
2025-09,TRK_M_019,100319,200.64,287723,575.45,47393,94.79,102.88,18.52,0.0,26.44,1018.72
2025-09,TRK_M_020,35065,70.13,94803,189.61,15961,31.92,31.97,6.69,0.0,11.41,341.73
2025-09,TRK_M_021,34193,68.39,92885,185.77,17444,34.89,31.21,6.79,0.0,10.14,337.19
2025-09,TRK_M_022,76536,153.07,243672,487.35,41886,83.77,80.32,18.27,0.0,23.0,845.78
2025-09,TRK_M_023,64193,128.39,206046,412.09,36213,72.43,68.63,13.43,0.0,19.91,714.88
2025-09,TRK_M_024,98457,196.92,276367,552.73,46601,93.2,100.12,20.35,0.0,25.92,989.24
2025-09,TRK_M_025,127520,255.04,367755,735.51,60520,121.04,129.6,26.61,0.0,36.57,1304.3699999999997
2025-09,TRK_M_026,113233,226.47,323060,646.12,54167,108.33,97.87,19.95,0.0,34.79,1133.53
2025-09,TRK_M_027,91477,182.96,243139,486.28,45061,90.12,94.38,20.06,0.0,30.12,903.92
2025-09,TRK_M_028,95310,190.62,282264,564.53,54147,108.29,102.75,20.29,0.0,31.5,1017.9799999999999
2025-09,TRK_M_029,54031,108.06,134685,269.37,26571,53.14,55.4,9.67,0.0,14.7,510.34
2025-09,TRK_M_030,51259,102.52,137755,275.51,24945,49.89,52.64,9.87,0.0,14.12,504.54999999999995
2025-10,TRK_M_001,1880995,3761.99,5341899,10683.8,851448,1702.9,1757.26,354.27,0.0,496.94,18757.159999999996
2025-10,TRK_M_002,1755608,3511.22,4778396,9556.79,924416,1848.83,1762.23,387.12,0.0,534.81,17601.0
2025-10,TRK_M_003,1042586,2085.17,2980434,5960.87,581770,1163.54,1049.11,202.18,0.0,305.46,10766.33
2025-10,TRK_M_004,94256,188.51,270461,540.92,43454,86.91,101.14,20.34,0.0,27.03,964.8499999999999
2025-10,TRK_M_005,38767,77.53,116117,232.23,20036,40.07,42.99,7.36,0.0,11.7,411.88
2025-10,TRK_M_006,34855,69.71,92833,185.67,17538,35.08,36.57,6.72,0.0,10.47,344.22
2025-10,TRK_M_007,90191,180.38,249616,499.23,44095,88.19,92.96,17.72,0.0,23.59,902.07
2025-10,TRK_M_008,115646,231.29,289908,579.82,50840,101.68,108.53,22.82,0.0,33.68,1077.82
2025-10,TRK_M_009,52990,105.98,145914,291.83,27651,55.3,56.5,10.03,0.0,14.75,534.39
