month,track_id,spotify_streams,spotify_revenue,youtube_streams,youtube_revenue,apple_streams,apple_revenue,publishing_revenue,neighboring_rights_revenue,sync_revenue,other_revenue,total_revenue
2023-05,TRK_E_047,81519,244.56,36267,108.8,47074,141.22,103.68,34.25,7.0,34.6,674.11
2023-05,TRK_E_048,180921,542.77,78197,234.59,107245,321.74,243.98,76.88,15.52,78.17,1513.65
2023-05,TRK_E_049,181332,544.0,76983,230.95,110598,331.8,238.88,82.89,16.02,83.19,1527.7300000000002
2023-05,TRK_E_050,77752,233.26,33709,101.13,46276,138.83,95.06,33.21,6.66,33.93,642.0799999999999
2023-06,TRK_E_001,115311,345.93,49718,149.15,69288,207.86,147.95,48.97,10.09,52.94,962.8900000000001
2023-06,TRK_E_002,136487,409.46,55471,166.41,71845,215.54,173.94,58.53,11.33,58.07,1093.2799999999997
2023-06,TRK_E_003,34242,102.73,14830,44.49,19928,59.78,43.83,13.85,2.89,14.31,281.88
2023-06,TRK_E_004,94522,283.57,41707,125.12,54266,162.8,130.96,44.24,127.04,42.44,916.1700000000001
2023-06,TRK_E_005,155240,465.72,69475,208.43,95356,286.07,212.73,66.35,13.89,68.05,1321.24
2023-06,TRK_E_006,169449,508.35,76500,229.5,103245,309.74,220.63,77.26,14.85,72.21,1432.5400000000002
2023-06,TRK_E_007,109876,329.63,45402,136.21,59064,177.19,136.81,43.24,8.99,44.71,876.78
2023-06,TRK_E_008,61260,183.78,24820,74.46,35206,105.62,75.79,26.49,5.19,26.07,497.40000000000003
2023-06,TRK_E_009,118417,355.25,54079,162.24,68569,205.71,157.84,51.49,10.53,50.28,993.34
2023-06,TRK_E_010,179761,539.28,74549,223.65,104745,314.24,224.75,76.72,15.69,81.13,1475.46
2023-06,TRK_E_011,65930,197.79,29688,89.06,37942,113.83,83.51,28.58,5.8,28.45,547.02
2023-06,TRK_E_012,175514,526.54,71905,215.72,100468,301.41,214.49,75.74,14.48,72.34,1420.72
2023-06,TRK_E_013,146603,439.81,63271,189.81,78578,235.74,179.83,63.33,186.02,63.63,1358.17
2023-06,TRK_E_014,55972,167.92,23037,69.11,30112,90.34,72.52,23.85,4.7,24.59,453.03
2023-06,TRK_E_015,83115,249.35,35710,107.13,46424,139.27,106.17,35.4,7.17,35.56,680.05
2023-06,TRK_E_016,102319,306.96,41146,123.44,57378,172.13,126.75,43.98,8.47,42.82,824.5500000000001
2023-06,TRK_E_017,102157,306.47,46121,138.37,62022,186.07,133.79,46.09,9.09,44.07,863.9500000000002
2023-06,TRK_E_018,184200,552.6,79591,238.77,102791,308.37,232.57,80.79,16.13,76.74,1505.97
2023-06,TRK_E_019,113150,339.45,46925,140.78,63257,189.77,146.61,49.26,9.86,49.76,925.49
2023-06,TRK_E_020,128122,384.37,57661,172.99,73616,220.85,168.26,54.07,11.02,55.22,1066.78
2023-06,TRK_E_021,64925,194.78,27511,82.53,39585,118.76,89.39,27.81,5.78,28.31,547.3599999999999
2023-06,TRK_E_022,87192,261.58,36734,110.2,49097,147.29,106.32,36.55,111.9,38.6,812.4399999999998
2023-06,TRK_E_023,63267,189.8,26813,80.44,35741,107.23,77.9,25.81,5.22,25.37,511.77000000000004
2023-06,TRK_E_024,55613,166.84,24463,73.39,31746,95.24,68.45,24.97,4.77,25.05,458.71
2023-06,TRK_E_025,75153,225.46,29477,88.43,40494,121.48,89.82,29.85,6.16,31.65,592.85
2023-06,TRK_E_026,75684,227.05,34669,104.01,45440,136.32,99.74,34.21,6.72,35.03,643.08
2023-06,TRK_E_027,82952,248.86,37049,111.15,48531,145.59,102.29,34.4,7.13,35.47,684.89
2023-06,TRK_E_028,106471,319.41,43761,131.29,56674,170.02,130.91,44.42,8.73,44.97,849.75
2023-06,TRK_E_029,147373,442.12,62444,187.33,79999,240.0,182.3,62.52,12.57,65.03,1191.87
2023-06,TRK_E_030,107651,322.96,46408,139.23,58221,174.66,140.66,43.46,134.47,45.77,1001.2099999999999
2023-06,TRK_E_031,42343,127.03,17588,52.77,23878,71.63,54.57,17.25,54.07,17.46,394.78
2023-06,TRK_E_032,159926,479.78,68775,206.33,91845,275.54,197.99,69.0,13.17,65.7,1307.5100000000002
2023-06,TRK_E_033,184235,552.71,82143,246.43,109805,329.42,234.82,81.53,16.2,77.05,1538.16
2023-06,TRK_E_034,105004,315.01,47600,142.8,59221,177.66,138.8,44.39,9.13,46.7,874.49
2023-06,TRK_E_035,159517,478.55,65613,196.84,91631,274.9,209.92,66.23,13.77,71.74,1311.95
2023-06,TRK_E_036,91756,275.27,42274,126.82,54227,162.68,122.27,42.25,123.6,41.52,894.41
2023-06,TRK_E_037,45239,135.72,18377,55.13,25289,75.87,55.74,19.14,3.77,19.63,365.0
2023-06,TRK_E_038,30693,92.08,12779,38.34,16720,50.16,37.61,12.72,2.63,13.74,247.28
2023-06,TRK_E_039,110311,330.93,47958,143.88,63543,190.63,146.43,46.54,9.52,49.7,917.6300000000001
2023-06,TRK_E_040,37169,111.51,16509,49.53,21361,64.08,48.17,15.58,3.21,15.79,307.87
2023-06,TRK_E_041,122989,368.97,51971,155.92,69280,207.84,170.08,54.34,10.86,56.12,1024.13
2023-06,TRK_E_042,69685,209.06,30092,90.28,39668,119.0,84.83,30.4,5.86,29.08,568.5100000000001
2023-06,TRK_E_043,76573,229.72,34990,104.97,43175,129.53,101.4,34.16,102.26,33.15,735.1899999999999
2023-06,TRK_E_044,64561,193.69,27461,82.39,35754,107.26,86.61,29.54,5.64,28.91,534.04
2023-06,TRK_E_045,183222,549.67,77576,232.73,103671,311.01,242.46,81.64,15.83,82.32,1515.6599999999999
2023-06,TRK_E_046,111371,334.11,46680,140.04,60049,180.15,137.81,46.26,9.1,46.48,893.9499999999999
2023-06,TRK_E_047,71626,214.88,30109,90.33,41612,124.84,85.48,29.16,5.97,30.5,581.16
2023-06,TRK_E_048,182820,548.46,81708,245.12,108890,326.67,241.59,85.13,16.32,83.34,1546.6299999999997
2023-06,TRK_E_049,177503,532.51,74420,223.26,99561,298.68,226.92,71.35,14.6,71.87,1439.19
2023-06,TRK_E_050,79692,239.08,33756,101.27,44333,133.0,100.0,32.8,6.52,32.2,644.87
2023-07,TRK_E_001,122027,366.08,52034,156.1,67006,201.02,145.29,52.57,10.17,53.23,984.4599999999999
2023-07,TRK_E_002,122944,368.83,55233,165.7,74455,223.37,163.13,56.65,10.82,55.31,1043.81
2023-07,TRK_E_003,33273,99.82,15174,45.52,19746,59.24,43.74,14.19,2.95,14.45,279.91
2023-07,TRK_E_004,100234,300.7,42134,126.4,56863,170.59,121.16,41.94,8.28,43.1,812.17
2023-07,TRK_E_005,155351,466.06,62507,187.52,87680,263.04,192.15,64.18,13.09,64.35,1250.39
2023-07,TRK_E_006,190105,570.32,78708,236.13,112791,338.37,241.49,81.71,16.45,78.61,1563.0800000000002
2023-07,TRK_E_007,104041,312.12,43296,129.89,57898,173.7,129.77,41.41,8.54,40.99,836.42
2023-07,TRK_E_008,55680,167.04,24242,72.73,34108,102.33,70.06,24.45,73.23,23.46,533.3
2023-07,TRK_E_009,123048,369.14,52563,157.69,68148,204.45,152.16,50.98,10.3,51.42,996.1399999999999
2023-07,TRK_E_010,163139,489.42,72554,217.66,99709,299.13,216.53,68.41,214.31,69.99,1575.45
2023-07,TRK_E_011,69789,209.37,29982,89.95,40074,120.22,86.78,28.18,5.92,30.14,570.5599999999998
2023-07,TRK_E_012,168430,505.29,70063,210.19,93019,279.06,216.29,74.01,14.28,68.93,1368.05
2023-07,TRK_E_013,165313,495.94,71862,215.59,89537,268.61,209.45,70.6,13.84,65.86,1339.8899999999996
2023-07,TRK_E_014,49994,149.98,21859,65.58,30631,91.9,65.24,22.72,4.39,23.02,422.83000000000004
2023-07,TRK_E_015,73368,220.11,32849,98.55,42296,126.89,101.67,34.44,6.61,32.85,621.1200000000001
2023-07,TRK_E_016,92441,277.32,42035,126.11,56180,168.54,126.71,40.59,8.33,40.41,788.0100000000001
2023-07,TRK_E_017,121958,365.88,48567,145.7,66353,199.06,148.77,49.88,10.21,50.84,970.34
2023-07,TRK_E_018,185018,555.05,79812,239.44,100226,300.68,246.0,81.11,15.69,81.85,1519.82
2023-07,TRK_E_019,115578,346.74,51660,154.98,69739,209.22,156.84,51.17,10.21,53.21,982.3700000000001
2023-07,TRK_E_020,145808,437.43,60811,182.44,81909,245.73,194.14,63.29,12.45,63.06,1198.54
2023-07,TRK_E_021,59808,179.43,24934,74.8,33295,99.89,76.47,26.21,5.02,24.59,486.40999999999997
2023-07,TRK_E_022,77855,233.57,34344,103.03,46734,140.2,100.46,35.01,7.01,35.97,655.25
2023-07,TRK_E_023,67192,201.58,27676,83.03,36521,109.56,82.18,27.14,5.67,29.44,538.6
2023-07,TRK_E_024,63642,190.93,25736,77.21,34953,104.86,78.81,26.11,5.36,26.4,509.68
2023-07,TRK_E_025,71526,214.58,30537,91.61,38811,116.43,92.72,31.02,5.94,29.7,582.0000000000001
2023-07,TRK_E_026,87395,262.19,34662,103.99,47612,142.84,108.87,36.11,7.22,36.74,697.96
2023-07,TRK_E_027,96225,288.68,40800,122.4,52759,158.28,120.75,38.46,7.96,40.58,777.1100000000001
2023-07,TRK_E_028,100127,300.38,43124,129.37,56528,169.58,136.78,45.65,8.92,42.76,833.4399999999999
2023-07,TRK_E_029,129448,388.35,59639,178.92,74550,223.65,169.68,55.13,11.48,58.01,1085.2199999999998
2023-07,TRK_E_030,86712,260.14,38458,115.38,50464,151.39,113.37,40.67,7.78,38.55,727.2799999999999
2023-07,TRK_E_031,38044,114.13,16557,49.67,22089,66.27,47.12,16.24,3.25,16.45,313.13
2023-07,TRK_E_032,140766,422.3,63404,190.21,80453,241.36,185.16,60.5,12.55,62.06,1174.1399999999999
2023-07,TRK_E_033,190031,570.1,83989,251.97,110994,332.98,239.64,86.38,16.78,84.43,1582.2800000000002
2023-07,TRK_E_034,123691,371.07,50745,152.24,65972,197.92,159.58,52.21,10.41,53.82,997.25
2023-07,TRK_E_035,171726,515.18,77024,231.07,99303,297.91,217.42,77.5,14.97,71.67,1425.7200000000003
2023-07,TRK_E_036,88307,264.92,38206,114.62,47522,142.57,105.42,38.12,7.35,38.45,711.45
2023-07,TRK_E_037,42041,126.12,16998,50.99,23377,70.13,54.88,17.64,3.55,17.44,340.75
2023-07,TRK_E_038,31054,93.16,13338,40.02,17237,51.71,40.0,13.46,2.7,13.79,254.84
2023-07,TRK_E_039,95900,287.7,42977,128.93,56301,168.91,120.61,43.58,8.46,40.46,798.6500000000001
2023-07,TRK_E_040,36975,110.93,16157,48.47,21480,64.44,48.57,15.74,3.14,15.9,307.19
2023-07,TRK_E_041,120175,360.53,51637,154.91,73788,221.37,163.78,55.44,10.65,54.08,1020.76
2023-07,TRK_E_042,76994,230.98,33173,99.52,42153,126.46,97.96,33.45,6.55,32.13,627.05
2023-07,TRK_E_043,80897,242.69,35419,106.26,49524,148.57,107.14,34.57,7.14,35.27,681.64
2023-07,TRK_E_044,74258,222.78,32253,96.76,40814,122.44,95.78,30.59,6.27,30.78,605.4
2023-07,TRK_E_045,159891,479.67,72086,216.26,91628,274.88,214.15,69.05,14.14,72.68,1340.8300000000002
2023-07,TRK_E_046,102216,306.65,43358,130.07,61492,184.48,133.87,44.91,9.04,43.11,852.1299999999999
2023-07,TRK_E_047,78391,235.18,34679,104.04,43855,131.57,105.17,33.87,6.9,33.88,650.61
2023-07,TRK_E_048,205635,616.91,86695,260.09,115812,347.44,245.57,84.61,16.79,88.15,1659.56
2023-07,TRK_E_049,170143,510.43,73334,220.0,98267,294.8,224.08,69.31,14.23,68.52,1401.37
2023-07,TRK_E_050,70273,210.82,31410,94.23,40994,122.98,89.92,31.02,6.11,31.35,586.4300000000001
2023-08,TRK_E_001,134036,402.11,53395,160.19,77150,231.45,169.94,56.33,11.2,56.46,1087.68
2023-08,TRK_E_002,136602,409.81,57238,171.72,73978,221.93,170.89,55.19,11.16,58.2,1098.9
2023-08,TRK_E_003,34319,102.96,14986,44.96,19351,58.06,47.06,15.66,2.99,15.27,286.96
2023-08,TRK_E_004,98364,295.09,43927,131.78,59864,179.59,134.73,43.57,8.83,44.13,837.7200000000001
2023-08,TRK_E_005,179480,538.44,76554,229.66,98317,294.95,218.52,76.46,15.09,76.98,1450.1
2023-08,TRK_E_006,185172,555.52,80683,242.05,100630,301.89,222.89,80.23,15.61,80.69,1498.8799999999999
2023-08,TRK_E_007,113599,340.8,46707,140.12,61982,185.95,138.25,44.93,9.31,48.5,907.8599999999999
2023-08,TRK_E_008,61277,183.83,25642,76.93,33139,99.42,74.41,25.82,5.2,27.01,492.62
2023-08,TRK_E_009,134300,402.9,55020,165.06,78283,234.85,176.53,54.94,11.33,58.37,1103.9799999999998
2023-08,TRK_E_010,183484,550.45,85793,257.38,111368,334.1,259.26,82.23,16.5,81.16,1581.0800000000002
2023-08,TRK_E_011,72137,216.41,30448,91.35,40738,122.21,92.42,28.29,5.9,28.66,585.2399999999999
2023-08,TRK_E_012,151156,453.47,63478,190.44,83185,249.56,188.46,62.69,13.0,68.02,1225.64
2023-08,TRK_E_013,143550,430.65,64792,194.38,82430,247.29,184.96,61.23,12.58,62.01,1193.1
2023-08,TRK_E_014,49994,149.98,21757,65.27,30798,92.4,64.85,22.05,4.48,21.47,420.5
2023-08,TRK_E_015,82089,246.27,36117,108.35,49307,147.92,103.76,36.18,7.18,36.34,685.9999999999999
2023-08,TRK_E_016,88910,266.73,36557,109.67,50662,151.99,112.24,39.38,7.63,37.99,725.6300000000001
2023-08,TRK_E_017,116828,350.49,50531,151.59,68102,204.31,154.5,48.78,9.94,52.13,971.7400000000001
2023-08,TRK_E_018,186493,559.48,78498,235.5,107840,323.52,248.77,80.91,16.19,79.84,1544.21
2023-08,TRK_E_019,125671,377.01,53431,160.3,72154,216.46,167.38,52.33,163.1,52.6,1189.1799999999998
2023-08,TRK_E_020,146210,438.63,62104,186.31,84091,252.27,181.47,62.5,12.43,59.94,1193.5500000000002
2023-08,TRK_E_021,60734,182.2,26280,78.84,34825,104.48,78.07,27.75,80.63,28.14,580.11
2023-08,TRK_E_022,81035,243.11,35563,106.69,49450,148.35,106.61,34.53,7.2,37.08,683.57
2023-08,TRK_E_023,64220,192.66,26299,78.9,35057,105.17,84.2,26.38,5.41,28.06,520.78
2023-08,TRK_E_024,63149,189.45,27392,82.18,34391,103.18,79.84,26.33,5.34,27.85,514.17
2023-08,TRK_E_025,63549,190.65,27002,81.01,36116,108.35,86.85,27.73,5.56,26.85,527.0
2023-08,TRK_E_026,76811,230.43,33472,100.42,46409,139.23,102.13,32.81,6.63,31.59,643.24
2023-08,TRK_E_027,80721,242.17,35193,105.58,47414,142.24,109.8,35.19,7.03,33.52,675.53
2023-08,TRK_E_028,110718,332.15,49365,148.1,61500,184.5,136.43,47.5,9.55,48.82,907.0500000000001
2023-08,TRK_E_029,138418,415.26,57401,172.21,75693,227.08,173.94,60.46,11.74,56.49,1117.18
2023-08,TRK_E_030,98350,295.05,44056,132.17,58098,174.3,135.44,42.8,8.66,44.7,833.12
2023-08,TRK_E_031,39767,119.3,16146,48.44,21773,65.32,47.42,17.35,49.76,16.2,363.79
2023-08,TRK_E_032,151647,454.94,62686,188.06,88099,264.3,200.12,66.31,12.77,62.46,1248.96
2023-08,TRK_E_033,188941,566.82,86983,260.95,115867,347.6,258.57,89.32,17.03,81.56,1621.8499999999997
2023-08,TRK_E_034,114436,343.31,49458,148.37,69234,207.7,157.3,48.67,150.73,48.04,1104.12
2023-08,TRK_E_035,155756,467.27,69740,209.22,88890,266.67,216.95,68.71,13.82,68.88,1311.52
2023-08,TRK_E_036,92969,278.91,39854,119.56,52227,156.68,121.32,40.1,7.77,36.95,761.2900000000001
2023-08,TRK_E_037,43535,130.61,18194,54.58,24238,72.71,57.19,19.08,3.67,18.71,356.54999999999995
2023-08,TRK_E_038,30944,92.83,13253,39.76,17959,53.88,40.77,14.14,2.74,13.73,257.85
2023-08,TRK_E_039,104937,314.81,44105,132.32,60584,181.75,134.12,43.5,9.0,46.82,862.32
2023-08,TRK_E_040,34580,103.74,14712,44.14,20143,60.43,44.84,14.58,2.9,14.34,284.96999999999997
2023-08,TRK_E_041,109046,327.14,50742,152.23,67489,202.47,141.58,49.52,9.83,51.5,934.2700000000001
2023-08,TRK_E_042,64066,192.2,28971,86.91,39179,117.54,82.07,29.15,5.74,27.76,541.37
2023-08,TRK_E_043,87365,262.1,39895,119.69,52585,157.76,120.21,37.3,7.64,37.64,742.3399999999999
2023-08,TRK_E_044,59819,179.46,27352,82.06,35632,106.9,78.31,27.14,5.37,26.46,505.69999999999993
2023-08,TRK_E_045,190437,571.31,78900,236.7,103867,311.6,233.98,81.5,15.82,75.8,1526.71
2023-08,TRK_E_046,99630,298.89,44233,132.7,55443,166.33,126.8,44.09,8.56,42.6,819.9699999999999
2023-08,TRK_E_047,75098,225.3,29674,89.02,42918,128.76,94.25,30.95,6.17,30.57,605.02
2023-08,TRK_E_048,172065,516.2,76027,228.08,97410,292.23,222.5,69.47,14.52,73.43,1416.4300000000003
2023-08,TRK_E_049,190471,571.41,76931,230.79,105551,316.65,242.21,79.55,16.07,81.23,1537.9099999999999
2023-08,TRK_E_050,75069,225.21,31679,95.04,43334,130.0,98.08,33.56,6.6,32.63,621.1200000000001
2023-09,TRK_E_001,115476,346.43,52926,158.78,65201,195.6,152.5,49.55,10.25,49.87,962.98
2023-09,TRK_E_002,131427,394.28,57573,172.72,71350,214.05,171.53,57.44,11.01,55.77,1076.8
2023-09,TRK_E_003,32351,97.05,13565,40.7,18351,55.05,40.28,13.84,2.7,13.97,263.59000000000003
2023-09,TRK_E_004,105614,316.84,43454,130.36,57634,172.9,136.71,42.67,8.75,43.82,852.0500000000001
2023-09,TRK_E_005,164558,493.68,68789,206.37,89050,267.15,205.25,66.56,210.04,69.28,1518.3299999999997
2023-09,TRK_E_006,189568,568.71,83927,251.78,113381,340.14,258.61,81.69,16.5,86.56,1603.9900000000002
2023-09,TRK_E_007,93825,281.48,40433,121.3,54063,162.19,114.86,41.54,7.96,38.7,768.0300000000001
2023-09,TRK_E_008,57797,173.39,24451,73.36,31757,95.27,71.53,24.45,4.93,23.63,466.55999999999995
2023-09,TRK_E_009,115592,346.78,49108,147.32,69916,209.75,156.39,49.86,10.32,53.33,973.75
2023-09,TRK_E_010,185118,555.35,80126,240.38,113828,341.49,257.55,81.68,16.47,82.95,1575.8700000000001
2023-09,TRK_E_011,70438,211.32,31945,95.84,40177,120.53,97.78,31.07,6.34,31.36,594.24
2023-09,TRK_E_012,176615,529.85,73665,221.0,102583,307.75,220.91,78.41,15.07,71.97,1444.96
2023-09,TRK_E_013,151563,454.69,64787,194.36,81511,244.53,183.43,64.86,12.57,62.55,1216.9899999999998
2023-09,TRK_E_014,50792,152.38,20116,60.35,27178,81.54,64.56,20.05,4.2,20.64,403.71999999999997
2023-09,TRK_E_015,82641,247.92,34116,102.35,47421,142.26,109.17,36.23,7.06,34.49,679.4799999999999
2023-09,TRK_E_016,89996,269.99,39625,118.88,49600,148.8,111.34,38.51,7.79,39.48,734.7900000000001
2023-09,TRK_E_017,109937,329.81,47159,141.48,59260,177.78,132.42,44.96,9.07,46.84,882.36
2023-09,TRK_E_018,187586,562.76,77066,231.2,100256,300.77,239.16,76.78,15.57,74.61,1500.85
2023-09,TRK_E_019,125774,377.32,58549,175.65,77982,233.95,172.39,56.71,11.16,54.65,1081.8300000000002
2023-09,TRK_E_020,144177,432.53,60519,181.56,80824,242.47,180.08,61.45,12.21,63.71,1174.01
2023-09,TRK_E_021,66375,199.13,27710,83.13,37768,113.3,78.67,28.43,5.51,28.91,537.08
2023-09,TRK_E_022,77293,231.88,35019,105.06,44361,133.09,106.08,32.76,102.34,34.71,745.9200000000001
2023-09,TRK_E_023,71072,213.22,31551,94.65,41728,125.19,93.97,31.57,6.2,30.31,595.11
2023-09,TRK_E_024,60492,181.48,27167,81.5,34592,103.78,80.97,27.31,5.33,25.67,506.04
2023-09,TRK_E_025,75693,227.08,29918,89.76,42771,128.31,92.54,31.28,6.27,31.24,606.48
2023-09,TRK_E_026,67210,201.63,29336,88.01,38190,114.57,91.37,29.84,6.01,29.45,560.88
2023-09,TRK_E_027,94416,283.25,36926,110.78,53566,160.7,116.89,38.91,7.73,37.08,755.34
2023-09,TRK_E_028,110933,332.8,50326,150.98,63813,191.44,139.76,49.35,9.66,49.27,923.26
2023-09,TRK_E_029,165365,496.1,70073,210.22,93460,280.38,215.79,67.45,13.77,66.92,1350.63
2023-09,TRK_E_030,100402,301.21,42858,128.58,53876,161.63,130.3,41.71,8.49,41.79,813.71
2023-09,TRK_E_031,34317,102.95,15837,47.51,21293,63.88,46.68,14.72,3.07,15.76,294.57
2023-09,TRK_E_032,128132,384.4,59030,177.09,75966,227.9,169.15,54.99,11.56,60.45,1085.54
2023-09,TRK_E_033,184841,554.52,75821,227.46,105986,317.96,234.46,79.95,15.82,75.9,1506.0700000000002
2023-09,TRK_E_034,109814,329.44,47457,142.37,68575,205.73,146.3,49.2,147.12,49.45,1069.61
2023-09,TRK_E_035,183602,550.81,78517,235.55,105724,317.17,244.36,81.53,16.01,81.13,1526.56
2023-09,TRK_E_036,82116,246.35,35594,106.78,47492,142.48,107.41,36.22,6.98,35.33,681.5500000000001
2023-09,TRK_E_037,40659,121.98,17899,53.7,24251,72.76,55.52,18.93,3.66,19.14,345.69
2023-09,TRK_E_038,30832,92.5,13355,40.07,17729,53.19,38.08,12.66,2.65,13.3,252.45
2023-09,TRK_E_039,105462,316.39,46010,138.03,56720,170.16,133.73,45.43,8.92,45.09,857.7499999999999
2023-09,TRK_E_040,38901,116.7,16305,48.92,22057,66.17,47.86,16.4,3.23,16.5,315.78000000000003
2023-09,TRK_E_041,118646,355.94,53699,161.1,65475,196.43,151.88,49.29,10.32,50.71,975.6700000000001
2023-09,TRK_E_042,72889,218.67,32375,97.13,41896,125.69,93.87,32.94,6.31,31.83,606.4399999999999
2023-09,TRK_E_043,95255,285.77,39518,118.56,54219,162.66,124.06,39.93,123.99,41.13,896.0999999999999
2023-09,TRK_E_044,66276,198.83,27584,82.75,39718,119.15,85.33,28.37,5.74,29.11,549.28
2023-09,TRK_E_045,163386,490.16,70883,212.65,91870,275.61,212.94,65.53,13.58,68.45,1338.92
2023-09,TRK_E_046,97094,291.28,40718,122.16,55785,167.36,122.61,43.29,8.46,42.52,797.68
2023-09,TRK_E_047,79356,238.07,33042,99.13,43044,129.13,101.35,32.92,6.56,34.13,641.2899999999998
2023-09,TRK_E_048,174679,524.04,73694,221.08,98340,295.02,227.72,77.15,229.26,78.37,1652.6399999999999
2023-09,TRK_E_049,181427,544.28,72121,216.36,100143,300.43,228.78,77.76,15.06,78.6,1461.2699999999998
2023-09,TRK_E_050,75907,227.72,32832,98.5,40457,121.37,96.16,29.91,6.27,31.61,611.54
2023-10,TRK_E_001,141512,424.54,59509,178.53,81956,245.87,186.92,56.77,11.92,61.5,1166.0500000000002
2023-10,TRK_E_002,118468,355.41,52394,157.18,71293,213.88,156.25,50.36,158.13,52.1,1143.31
2023-10,TRK_E_003,30237,90.71,12445,37.34,17935,53.81,40.38,13.15,2.61,13.11,251.11
2023-10,TRK_E_004,109514,328.54,47643,142.93,62376,187.13,137.78,48.45,9.27,45.03,899.13
2023-10,TRK_E_005,175733,527.2,72422,217.27,95314,285.94,226.68,76.75,14.96,76.02,1424.8200000000002
2023-10,TRK_E_006,168013,504.04,69988,209.97,93522,280.57,210.81,71.61,14.49,72.51,1363.9999999999998
2023-10,TRK_E_007,101252,303.76,45397,136.19,56468,169.4,131.8,41.99,8.78,44.2,836.1200000000001
2023-10,TRK_E_008,64861,194.59,28908,86.73,35187,105.56,79.58,26.38,5.53,28.04,526.41
2023-10,TRK_E_009,117072,351.22,49675,149.03,62740,188.22,138.0,46.45,9.61,48.12,930.6500000000001
2023-10,TRK_E_010,164505,493.52,75017,225.05,97113,291.34,224.18,68.96,14.3,68.49,1385.84
2023-10,TRK_E_011,69346,208.04,29636,88.91,38614,115.84,87.57,28.97,5.84,28.28,563.4499999999999
2023-10,TRK_E_012,154768,464.31,64062,192.19,86510,259.53,186.78,62.75,12.69,61.4,1239.65
2023-10,TRK_E_013,160864,482.59,68057,204.17,90093,270.28,211.8,64.84,13.55,69.65,1316.8799999999999
2023-10,TRK_E_014,54274,162.82,24773,74.32,32892,98.68,69.67,23.64,71.64,23.12,523.89
2023-10,TRK_E_015,87898,263.7,39190,117.57,50666,152.0,115.82,39.58,7.66,36.62,732.9499999999999
2023-10,TRK_E_016,93703,281.11,41307,123.92,55814,167.44,123.76,41.74,8.33,42.39,788.69
2023-10,TRK_E_017,105089,315.27,45158,135.48,65139,195.42,145.59,48.66,9.35,46.08,895.85
2023-10,TRK_E_018,181619,544.86,77327,231.98,102473,307.42,236.08,78.55,15.59,78.38,1492.8599999999997
2023-10,TRK_E_019,116982,350.95,52883,158.65,65574,196.72,152.65,53.08,10.33,52.64,975.0200000000001
2023-10,TRK_E_020,149936,449.81,63876,191.63,84129,252.39,187.01,60.12,12.48,63.03,1216.47
2023-10,TRK_E_021,60927,182.78,25360,76.08,35555,106.67,78.32,27.3,5.34,27.85,504.34000000000003
2023-10,TRK_E_022,77544,232.63,31966,95.9,44995,134.99,100.49,33.02,6.67,32.32,636.02
2023-10,TRK_E_023,63527,190.58,26478,79.44,36403,109.21,79.59,27.09,5.26,27.36,518.5299999999999
2023-10,TRK_E_024,58078,174.24,25117,75.35,33249,99.75,75.18,25.21,5.14,25.52,480.39
2023-10,TRK_E_025,70344,211.03,30167,90.5,40575,121.73,94.56,30.56,6.29,32.45,587.1199999999999
2023-10,TRK_E_026,71336,214.01,30631,91.89,41363,124.09,94.28,28.68,6.02,30.0,588.9699999999999
2023-10,TRK_E_027,90104,270.31,38677,116.03,52849,158.55,119.66,38.83,7.6,36.28,747.2600000000001
2023-10,TRK_E_028,108921,326.77,43802,131.41,58189,174.57,129.82,46.51,8.98,43.73,861.79
2023-10,TRK_E_029,160822,482.47,65918,197.75,88769,266.31,195.68,70.38,201.53,65.86,1479.98
2023-10,TRK_E_030,104282,312.85,44369,133.11,60749,182.25,129.21,41.93,8.71,43.86,851.9200000000001
2023-10,TRK_E_031,36413,109.24,15305,45.92,20647,61.94,47.48,15.98,3.12,15.24,298.92
2023-10,TRK_E_032,141391,424.17,61337,184.01,77548,232.65,181.22,61.27,11.79,61.62,1156.73
2023-10,TRK_E_033,175173,525.52,72962,218.89,101593,304.78,219.95,74.38,15.26,79.17,1437.95
2023-10,TRK_E_034,118461,355.38,50761,152.29,67077,201.23,141.84,49.94,9.8,48.19,958.6700000000001
2023-10,TRK_E_035,178780,536.34,75599,226.8,96866,290.6,222.3,77.8,15.1,78.94,1447.88
2023-10,TRK_E_036,86556,259.67,37422,112.27,50188,150.57,114.39,35.82,7.3,37.25,717.27
2023-10,TRK_E_037,48685,146.06,19993,59.98,28354,85.06,59.47,19.59,4.1,21.22,395.48
2023-10,TRK_E_038,31721,95.16,14534,43.6,18840,56.52,40.87,14.37,2.81,14.01,267.34000000000003
2023-10,TRK_E_039,121201,363.61,51339,154.02,64402,193.21,155.97,51.15,10.06,52.19,980.21
2023-10,TRK_E_040,35179,105.54,15539,46.62,21720,65.16,44.92,16.41,3.14,15.32,297.11
2023-10,TRK_E_041,118253,354.76,47555,142.67,66495,199.49,144.05,46.78,9.71,50.84,948.3000000000001
2023-10,TRK_E_042,68439,205.32,29292,87.88,39756,119.27,88.74,30.89,5.95,28.68,566.73
2023-10,TRK_E_043,94438,283.32,39740,119.22,56252,168.76,125.72,41.16,8.3,40.25,786.7299999999999
2023-10,TRK_E_044,74597,223.79,31246,93.74,41826,125.48,92.21,32.3,6.3,31.8,605.6199999999999
